,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,datetime
349,2015-06-27T23:41:52.730Z,48.6643333,-124.8573333,4.589,0.58,md,4.0,206.0,0.2498,0.12,uw,uw61035252,2016-07-22T19:52:54.600Z,"37 km NNW of Neah Bay, Washington",earthquake,0.71,11.51,0.129,2.0,reviewed,uw,uw,2015-06-27 23:41:52.730000+00:00
350,2015-06-27T20:38:06.980Z,40.3076667,-124.4466667,19.961,2.39,md,16.0,254.0,0.1252,0.1,nc,nc72473161,2017-02-08T01:52:58.558Z,"33 km SSW of Ferndale, California",earthquake,1.18,0.31,0.209,26.0,reviewed,nc,nc,2015-06-27 20:38:06.980000+00:00
351,2015-06-27T13:05:22.450Z,48.7146667,-123.179,15.81,0.33,md,6.0,113.0,0.06065,0.04,uw,uw61035162,2016-07-22T19:52:53.600Z,"18 km ENE of North Saanich, Canada",earthquake,0.86,0.96,0.188,4.0,reviewed,uw,uw,2015-06-27 13:05:22.450000+00:00
352,2015-06-27T09:54:47.130Z,43.8112,-128.3514,10.0,3.2,ml,,211.0,3.077,1.01,us,us20002wsy,2015-09-02T22:37:21.040Z,off the coast of Oregon,earthquake,10.1,2.0,0.077,22.0,reviewed,us,us,2015-06-27 09:54:47.130000+00:00
353,2015-06-27T09:48:47.240Z,44.0261,-128.2626,10.0,3.0,ml,,204.0,3.084,0.79,us,us20002wt3,2015-09-02T22:37:21.040Z,off the coast of Oregon,earthquake,6.1,2.0,0.101,13.0,reviewed,us,us,2015-06-27 09:48:47.240000+00:00
354,2015-06-27T08:56:42.480Z,43.7969,-128.4087,10.0,3.1,ml,,217.0,3.112,0.9,us,us20002wsx,2015-09-02T22:37:21.040Z,off the coast of Oregon,earthquake,12.0,2.0,0.091,16.0,reviewed,us,us,2015-06-27 08:56:42.480000+00:00
355,2015-06-27T07:37:49.680Z,43.8339,-128.1439,10.0,3.1,ml,,200.0,2.94,0.81,us,us10002m1y,2015-09-02T22:37:21.040Z,off the coast of Oregon,earthquake,7.1,1.9,0.077,22.0,reviewed,us,us,2015-06-27 07:37:49.680000+00:00
356,2015-06-27T05:50:07.730Z,40.231,-125.0101667,3.272,2.77,md,17.0,308.0,0.5622,0.21,nc,nc72472921,2022-07-31T15:19:12.134Z,"74 km WSW of Ferndale, California",earthquake,1.06,1.1,0.145,47.0,reviewed,nc,nc,2015-06-27 05:50:07.730000+00:00
357,2015-06-27T03:33:04.470Z,40.2298333,-124.1316667,14.17,1.44,md,13.0,73.0,0.03694,0.07,nc,nc72472866,2017-02-08T01:49:58.015Z,"20 km WSW of Weott, California",earthquake,0.38,0.53,0.23,9.0,reviewed,nc,nc,2015-06-27 03:33:04.470000+00:00
358,2015-06-26T13:50:17.780Z,48.6031667,-123.0488333,15.571,0.91,ml,7.0,163.0,0.1623,0.15,uw,uw61047146,2016-07-22T19:52:51.920Z,"7 km W of Orcas, Washington",earthquake,0.61,1.47,0.047,3.0,reviewed,uw,uw,2015-06-26 13:50:17.780000+00:00
359,2015-06-26T13:29:46.750Z,44.3572,-124.4485,28.65,2.5,ml,,230.0,0.5,1.28,us,us10002lwa,2015-09-02T22:37:20.040Z,"27 km W of Yachats, Oregon",earthquake,2.6,7.1,0.123,15.0,reviewed,uw,uw,2015-06-26 13:29:46.750000+00:00
360,2015-06-26T13:29:45.970Z,44.3888333,-124.5038333,29.887,2.49,ml,11.0,129.0,0.4031,0.49,uw,uw60114908,2021-02-18T22:33:29.871Z,near the coast of Oregon,earthquake,1.13,41.42,0.21,23.0,reviewed,uw,uw,2015-06-26 13:29:45.970000+00:00
361,2015-06-25T20:25:34.880Z,44.3833333,-124.4646667,28.867,2.42,ml,20.0,137.0,0.3841,0.32,uw,uw61046681,2016-07-22T19:52:49.620Z,"29 km WNW of Yachats, Oregon",earthquake,0.67,0.94,0.182,33.0,reviewed,uw,uw,2015-06-25 20:25:34.880000+00:00
362,2015-06-25T13:24:47.560Z,45.4891667,-123.4406667,51.602,3.13,ml,31.0,61.0,0.1504,0.1,uw,uw61046476,2022-06-16T09:19:16.185Z,"24 km WNW of Gaston, Oregon",earthquake,0.28,0.68,0.173,146.0,reviewed,uw,uw,2015-06-25 13:24:47.560000+00:00
363,2015-06-25T07:27:49.840Z,47.585,-123.0045,16.831,0.68,ml,6.0,125.0,0.07213,0.13,uw,uw61046276,2016-07-22T19:52:47.860Z,"13 km SW of Brinnon, Washington",earthquake,0.56,0.94,0.068,3.0,reviewed,uw,uw,2015-06-25 07:27:49.840000+00:00
364,2015-06-24T20:33:01.020Z,48.7285,-123.1816667,16.51,0.54,md,8.0,165.0,0.1935,0.09,uw,uw61046046,2016-07-22T19:52:46.510Z,"18 km ENE of North Saanich, Canada",earthquake,0.47,0.92,0.182,4.0,reviewed,uw,uw,2015-06-24 20:33:01.020000+00:00
365,2015-06-24T15:18:11.420Z,40.0308333,-123.5483333,2.11,1.91,md,23.0,59.0,0.1192,0.14,nc,nc72471436,2017-03-11T02:16:53.290Z,"17 km SSE of Alderpoint, California",earthquake,0.21,0.98,0.164,28.0,reviewed,nc,nc,2015-06-24 15:18:11.420000+00:00
366,2015-06-24T08:12:18.840Z,48.7231667,-123.1768333,15.168,0.46,md,6.0,164.0,0.1943,0.04,uw,uw61045486,2016-07-22T19:52:45.480Z,"18 km ENE of North Saanich, Canada",earthquake,0.41,0.89,0.191,2.0,reviewed,uw,uw,2015-06-24 08:12:18.840000+00:00
367,2015-06-23T18:55:29.410Z,49.697,-124.512,1.959,1.4,md,7.0,187.0,0.4235,0.15,uw,uw61044901,2016-07-22T19:52:44.060Z,"Vancouver Island, Canada region",earthquake,0.89,3.09,0.016,3.0,reviewed,uw,uw,2015-06-23 18:55:29.410000+00:00
368,2015-06-22T19:13:24.830Z,49.7058333,-124.527,3.839,0.92,md,5.0,189.0,0.4351,0.14,uw,uw61043821,2016-07-22T19:52:40.770Z,"Vancouver Island, Canada region",earthquake,2.79,12.27,,1.0,reviewed,uw,uw,2015-06-22 19:13:24.830000+00:00
369,2015-06-22T16:33:28.340Z,43.9915,-126.2062,10.0,2.8,ml,,233.0,2.166,0.56,us,us10002kwg,2016-07-22T19:52:40.380Z,"167 km WNW of Winchester Bay, Oregon",earthquake,10.5,2.0,0.064,32.0,reviewed,us,us,2015-06-22 16:33:28.340000+00:00
370,2015-06-21T19:48:04.520Z,40.3605,-124.4328333,11.47,2.08,md,14.0,304.0,0.1198,0.09,nc,nc72470121,2017-02-08T01:13:24.906Z,"27 km SSW of Ferndale, California",earthquake,0.64,0.51,0.192,15.0,reviewed,nc,nc,2015-06-21 19:48:04.520000+00:00
371,2015-06-21T15:09:09.670Z,47.4043333,-123.2488333,16.12,1.16,ml,6.0,229.0,0.1695,0.07,uw,uw61042786,2016-07-22T19:52:36.710Z,"8 km W of Hoodsport, Washington",earthquake,0.72,1.01,0.092,8.0,reviewed,uw,uw,2015-06-21 15:09:09.670000+00:00
372,2015-06-20T12:57:43.600Z,40.39,-124.2996667,28.179,1.64,md,19.0,172.0,0.06937,0.13,nc,nc72469386,2017-02-08T01:04:35.740Z,"19 km WSW of Scotia, California",earthquake,0.43,0.46,0.28,14.0,reviewed,nc,nc,2015-06-20 12:57:43.600000+00:00
373,2015-06-19T12:07:01.950Z,40.5546667,-123.6785,23.515,1.85,md,19.0,67.0,0.1108,0.08,nc,nc72468686,2017-02-08T00:56:36.524Z,Northern California,earthquake,0.41,0.9,0.192,15.0,reviewed,nc,nc,2015-06-19 12:07:01.950000+00:00
374,2015-06-18T17:46:45.840Z,40.136,-123.8313333,22.079,1.44,md,18.0,80.0,0.1018,0.11,nc,nc72468336,2017-02-08T00:51:03.090Z,"1 km NNW of Redway, California",earthquake,0.31,0.37,0.049,9.0,reviewed,nc,nc,2015-06-18 17:46:45.840000+00:00
375,2015-06-18T08:27:09.880Z,40.2463333,-124.1783333,10.15,2.2,md,22.0,101.0,0.007207,0.15,nc,nc72468136,2022-07-31T13:53:10.755Z,"23 km WSW of Weott, California",earthquake,0.4,0.4,0.141,25.0,reviewed,nc,nc,2015-06-18 08:27:09.880000+00:00
376,2015-06-18T06:47:58.430Z,40.375,-124.4926667,17.451,1.82,md,13.0,281.0,0.1559,0.1,nc,nc72468091,2017-02-08T00:47:31.904Z,"29 km SW of Ferndale, California",earthquake,0.84,0.38,0.214,9.0,reviewed,nc,nc,2015-06-18 06:47:58.430000+00:00
377,2015-06-18T05:32:36.700Z,40.2928333,-124.4328333,20.541,2.18,md,14.0,254.0,0.1171,0.12,nc,nc72468076,2017-02-08T00:47:12.049Z,"34 km SSW of Ferndale, California",earthquake,0.74,0.34,0.324,20.0,reviewed,nc,nc,2015-06-18 05:32:36.700000+00:00
378,2015-06-17T07:26:50.650Z,40.6146667,-124.273,16.397,1.86,md,23.0,173.0,0.1477,0.07,nc,nc72467376,2017-02-08T00:39:49.318Z,"4 km N of Ferndale, California",earthquake,0.45,0.35,0.145,12.0,reviewed,nc,nc,2015-06-17 07:26:50.650000+00:00
379,2015-06-16T22:51:44.250Z,40.303,-124.3536667,19.471,1.58,md,14.0,234.0,0.05586,0.15,nc,nc72467211,2017-02-08T00:38:22.380Z,"29 km SW of Scotia, California",earthquake,0.54,0.43,0.235,8.0,reviewed,nc,nc,2015-06-16 22:51:44.250000+00:00
380,2015-06-16T21:06:17.440Z,40.2266667,-124.499,4.61,0.87,md,4.0,335.0,0.1811,0.09,nc,nc72467176,2017-02-08T00:38:01.323Z,"42 km WNW of Shelter Cove, California",earthquake,1.52,6.4,0.12,2.0,reviewed,nc,nc,2015-06-16 21:06:17.440000+00:00
381,2015-06-16T17:43:15.680Z,40.3673333,-125.1826667,15.341,2.68,md,18.0,294.0,0.6541,0.28,nc,nc72467116,2017-02-08T00:37:08.207Z,"81 km WSW of Ferndale, California",earthquake,8.66,11.45,0.148,24.0,reviewed,nc,nc,2015-06-16 17:43:15.680000+00:00
382,2015-06-16T04:45:43.560Z,40.4223333,-124.6605,25.402,2.68,md,33.0,260.0,0.2523,0.2,nc,nc72466811,2017-02-08T00:32:20.863Z,"37 km WSW of Ferndale, California",earthquake,0.96,1.8,0.17,47.0,reviewed,nc,nc,2015-06-16 04:45:43.560000+00:00
383,2015-06-14T02:24:28.740Z,45.4815,-125.8153333,16.062,2.14,md,16.0,308.0,1.386,0.7,uw,uw61026642,2016-07-22T19:52:23.060Z,"144 km W of Oceanside, Oregon",earthquake,7.73,52.17,0.036,2.0,reviewed,uw,uw,2015-06-14 02:24:28.740000+00:00
384,2015-06-14T02:06:30.790Z,48.6435,-123.038,16.37,1.19,ml,10.0,158.0,0.1407,0.07,uw,uw61026632,2016-07-22T19:52:22.800Z,"8 km NW of Orcas, Washington",earthquake,0.56,1.27,0.174,4.0,reviewed,uw,uw,2015-06-14 02:06:30.790000+00:00
385,2015-06-12T20:40:04.630Z,40.4133333,-125.6125,2.502,2.56,md,20.0,316.0,0.9739,0.2,nc,nc72465166,2017-02-08T00:09:28.954Z,"115 km W of Ferndale, California",earthquake,10.67,7.53,0.183,18.0,reviewed,nc,nc,2015-06-12 20:40:04.630000+00:00
386,2015-06-12T19:31:36.530Z,40.284,-124.4216667,20.001,2.11,md,20.0,239.0,0.1117,0.13,nc,nc72465131,2017-02-08T00:08:56.065Z,near the coast of Northern California,earthquake,0.58,0.29,0.136,19.0,reviewed,nc,nc,2015-06-12 19:31:36.530000+00:00
387,2015-06-12T07:42:35.130Z,48.0431667,-124.9071667,-0.348,0.88,md,7.0,238.0,0.2482,0.44,uw,uw61025517,2016-07-22T19:52:18.140Z,"40 km WNW of Forks, Washington",earthquake,5.51,5.38,0.041,3.0,reviewed,uw,uw,2015-06-12 07:42:35.130000+00:00
388,2015-06-11T11:58:55.520Z,40.345,-124.6141667,21.442,2.63,md,32.0,260.0,0.2486,0.13,nc,nc72464546,2017-02-07T23:57:32.244Z,"39 km SW of Ferndale, California",earthquake,0.58,0.37,0.196,44.0,reviewed,nc,nc,2015-06-11 11:58:55.520000+00:00
389,2015-06-08T22:58:29.150Z,40.3285,-124.718,20.421,2.47,md,26.0,242.0,0.3252,0.21,nc,nc72463061,2017-02-07T23:41:12.009Z,"47 km SW of Ferndale, California",earthquake,0.68,0.6,0.198,20.0,reviewed,nc,nc,2015-06-08 22:58:29.150000+00:00
390,2015-06-08T03:04:05.100Z,40.5675,-124.4406667,22.806,2.19,md,21.0,250.0,0.06937,0.13,nc,nc72462656,2017-02-07T23:33:27.462Z,"14 km W of Ferndale, California",earthquake,0.66,0.35,0.143,19.0,reviewed,nc,nc,2015-06-08 03:04:05.100000+00:00
391,2015-06-06T11:11:19.130Z,40.803,-123.097,32.298,2.32,md,48.0,46.0,0.1712,0.17,nc,nc72461801,2022-07-31T11:34:41.594Z,"8 km NNW of Junction City, California",earthquake,0.36,0.63,0.192,36.0,reviewed,nc,nc,2015-06-06 11:11:19.130000+00:00
392,2015-06-06T09:00:03.260Z,40.3448333,-124.6698333,18.81,2.46,md,37.0,237.0,0.2955,0.14,nc,nc72461756,2017-02-07T23:18:05.925Z,"42 km SW of Ferndale, California",earthquake,0.87,0.65,0.269,24.0,reviewed,nc,nc,2015-06-06 09:00:03.260000+00:00
393,2015-06-05T23:52:36.910Z,46.7181667,-124.2695,44.362,1.62,ml,7.0,243.0,0.4303,0.12,uw,uw61022252,2016-07-22T19:52:09.740Z,"16 km SW of Grayland, Washington",earthquake,0.96,1.61,0.066,6.0,reviewed,uw,uw,2015-06-05 23:52:36.910000+00:00
394,2015-06-04T10:29:15.850Z,40.3268333,-124.4203333,17.381,2.76,md,18.0,251.0,0.1036,0.11,nc,nc72460796,2017-02-07T23:07:07.342Z,"30 km SSW of Ferndale, California",earthquake,0.77,0.37,0.156,55.0,reviewed,nc,nc,2015-06-04 10:29:15.850000+00:00
395,2015-06-04T03:17:51.000Z,49.026,-129.812,10.0,3.9,mwr,,,,0.34,us,us20002lxa,2015-08-10T13:08:19.040Z,"262 km SW of Port McNeill, Canada",earthquake,8.6,2.0,,,reviewed,pgc,pgc,2015-06-04 03:17:51+00:00
396,2015-06-03T19:12:12.190Z,49.7203333,-124.535,3.688,1.46,md,5.0,191.0,0.444,0.21,uw,uw61020217,2016-07-22T19:52:05.360Z,"12 km S of Powell River, Canada",earthquake,1.34,31.61,0.319,3.0,reviewed,uw,uw,2015-06-03 19:12:12.190000+00:00
397,2015-06-03T16:17:29.750Z,40.4583333,-124.4488333,25.519,2.12,md,15.0,235.0,0.08649,0.09,nc,nc72460416,2017-02-07T23:02:15.402Z,"20 km SW of Ferndale, California",earthquake,0.92,0.64,0.404,16.0,reviewed,nc,nc,2015-06-03 16:17:29.750000+00:00
398,2015-06-03T13:25:30.540Z,44.5162,-129.8376,10.0,4.0,mb,,203.0,4.315,0.58,us,us20002lm4,2022-07-31T11:16:23.138Z,off the coast of Oregon,earthquake,4.7,2.0,0.149,12.0,reviewed,us,us,2015-06-03 13:25:30.540000+00:00
399,2015-06-03T13:21:43.550Z,44.4836,-129.7393,10.0,3.1,ml,,288.0,4.238,0.66,us,us20002lm3,2015-08-08T00:50:15.040Z,off the coast of Oregon,earthquake,6.4,2.0,0.115,10.0,reviewed,us,us,2015-06-03 13:21:43.550000+00:00
400,2015-06-03T09:49:37.840Z,40.54,-123.9596667,20.237,1.65,md,18.0,121.0,0.1081,0.09,nc,nc72460326,2017-02-07T23:01:03.658Z,"11 km E of Hydesville, California",earthquake,0.52,0.46,0.218,13.0,reviewed,nc,nc,2015-06-03 09:49:37.840000+00:00
401,2015-06-02T06:47:26.080Z,40.25,-124.1513333,12.92,1.23,md,15.0,76.0,0.01532,0.07,nc,nc72459741,2017-02-07T22:51:11.424Z,"21 km WSW of Weott, California",earthquake,0.31,0.46,0.143,7.0,reviewed,nc,nc,2015-06-02 06:47:26.080000+00:00
402,2015-06-02T03:14:03.110Z,44.1858,-131.1226,10.0,3.8,mb,,213.0,5.107,0.58,us,us20002l5t,2015-08-08T00:49:55.040Z,off the coast of Oregon,earthquake,14.2,2.0,0.292,3.0,reviewed,us,us,2015-06-02 03:14:03.110000+00:00
403,2015-06-02T03:11:24.070Z,44.7791,-129.8706,10.0,4.2,mb,,192.0,4.436,0.76,us,us20002l5r,2015-08-08T00:49:55.040Z,off the coast of Oregon,earthquake,10.1,1.9,0.065,65.0,reviewed,us,us,2015-06-02 03:11:24.070000+00:00
404,2015-06-02T02:50:45.190Z,44.4553,-130.1501,10.0,3.9,mb,,203.0,4.506,0.47,us,us20002l5g,2022-07-31T11:00:09.841Z,off the coast of Oregon,earthquake,11.3,2.0,0.132,15.0,reviewed,us,us,2015-06-02 02:50:45.190000+00:00
405,2015-06-02T02:20:46.040Z,44.5566,-130.1262,10.0,3.6,mb,,272.0,4.523,0.45,us,us20002l5d,2015-08-08T00:49:54.040Z,off the coast of Oregon,earthquake,12.2,2.0,0.353,2.0,reviewed,us,us,2015-06-02 02:20:46.040000+00:00
406,2015-06-02T00:07:36.300Z,40.3661667,-123.7568333,27.954,1.8,md,22.0,71.0,0.07748,0.09,nc,nc72459621,2017-02-07T22:47:38.750Z,"14 km NE of Myers Flat, California",earthquake,0.31,0.58,0.291,21.0,reviewed,nc,nc,2015-06-02 00:07:36.300000+00:00
407,2015-06-01T20:11:30.610Z,44.4971,-129.9582,10.0,5.9,mww,,104.0,4.39,0.86,us,us20002l3n,2022-05-03T18:49:39.573Z,off the coast of Oregon,earthquake,8.1,1.8,,,reviewed,us,us,2015-06-01 20:11:30.610000+00:00
408,2015-06-01T15:38:02.830Z,40.4231667,-124.6166667,20.249,2.21,md,25.0,240.0,0.273,0.18,nc,nc72459416,2017-02-07T22:44:54.587Z,"34 km WSW of Ferndale, California",earthquake,0.77,0.63,0.193,23.0,reviewed,nc,nc,2015-06-01 15:38:02.830000+00:00
409,2015-06-01T14:46:34.680Z,44.4861,-129.827,10.0,4.4,mb,,190.0,4.298,0.79,us,us20002l1f,2022-07-31T10:47:11.533Z,off the coast of Oregon,earthquake,9.4,1.9,0.07,58.0,reviewed,us,us,2015-06-01 14:46:34.680000+00:00
410,2015-06-01T12:46:42.410Z,47.8553333,-123.1261667,4.722,0.53,ml,3.0,299.0,0.1512,0.24,uw,uw61028901,2016-07-22T19:52:00.730Z,"19 km W of Quilcene, Washington",earthquake,2.1,21.13,0.146,3.0,reviewed,uw,uw,2015-06-01 12:46:42.410000+00:00
411,2015-06-01T11:37:18.720Z,47.7838333,-123.0876667,4.292,0.32,ml,5.0,197.0,0.1028,0.72,uw,uw61028786,2016-07-22T19:52:00.490Z,"16 km WSW of Quilcene, Washington",earthquake,4.76,43.91,0.237,4.0,reviewed,uw,uw,2015-06-01 11:37:18.720000+00:00
412,2015-06-01T10:46:27.260Z,44.5389,-129.6521,10.0,5.4,mww,,169.0,4.2,1.42,us,us20002l01,2022-07-31T10:42:26.461Z,off the coast of Oregon,earthquake,8.6,1.9,,,reviewed,us,us,2015-06-01 10:46:27.260000+00:00
413,2015-06-01T10:20:23.430Z,44.4954,-129.7375,10.0,4.1,mb,,205.0,4.599,1.2,us,us20002kzx,2015-08-08T00:49:42.040Z,off the coast of Oregon,earthquake,9.5,2.0,0.14,14.0,reviewed,us,us,2015-06-01 10:20:23.430000+00:00
414,2015-06-01T10:13:45.700Z,44.4799,-129.8273,10.0,4.0,mb,,206.0,4.296,1.01,us,us20002kzn,2015-08-08T00:49:42.040Z,off the coast of Oregon,earthquake,10.7,2.0,0.212,6.0,reviewed,us,us,2015-06-01 10:13:45.700000+00:00
415,2015-06-01T07:19:40.350Z,44.3151,-129.8029,10.0,4.2,mb,,197.0,4.225,1.16,us,us20002w92,2015-08-08T00:49:40.040Z,off the coast of Oregon,earthquake,10.4,2.0,0.128,17.0,reviewed,us,us,2015-06-01 07:19:40.350000+00:00
416,2015-06-01T07:19:22.050Z,44.3837,-129.516,10.0,3.9,mb,,197.0,4.053,0.95,us,us20002pbf,2015-08-08T00:49:40.040Z,off the coast of Oregon,earthquake,10.3,2.0,0.132,15.0,reviewed,us,us,2015-06-01 07:19:22.050000+00:00
417,2015-06-01T07:01:21.050Z,44.5147,-129.7408,10.0,4.3,mb,,197.0,4.25,0.9,us,us20002kxd,2015-08-08T00:49:39.040Z,off the coast of Oregon,earthquake,10.3,2.0,0.082,42.0,reviewed,us,us,2015-06-01 07:01:21.050000+00:00
418,2015-06-01T06:57:07.620Z,44.5262,-129.7728,10.0,4.2,ml,,202.0,4.275,1.19,us,us20002pbg,2015-08-08T00:49:39.040Z,off the coast of Oregon,earthquake,12.7,2.0,0.105,12.0,reviewed,us,us,2015-06-01 06:57:07.620000+00:00
419,2015-06-01T06:56:18.100Z,44.3346,-129.4604,10.0,4.1,ml,,266.0,3.999,1.2,us,us20002pbh,2015-08-08T00:49:39.040Z,off the coast of Oregon,earthquake,5.3,2.0,0.097,14.0,reviewed,us,us,2015-06-01 06:56:18.100000+00:00
420,2015-06-01T06:54:10.800Z,44.1977,-129.8272,10.0,5.2,mb,,167.0,4.207,1.46,us,us20002pax,2015-08-08T00:49:39.040Z,off the coast of Oregon,earthquake,8.9,1.9,0.093,38.0,reviewed,us,us,2015-06-01 06:54:10.800000+00:00
421,2015-06-01T06:52:41.340Z,44.4584,-129.8114,10.0,5.8,mww,,63.0,4.278,0.91,us,us20002kxa,2022-07-31T10:40:35.643Z,off the coast of Oregon,earthquake,8.0,1.8,,,reviewed,us,us,2015-06-01 06:52:41.340000+00:00
422,2015-06-01T03:37:45.480Z,47.51,-123.7021667,4.376,0.91,md,2.0,346.0,0.416,0.05,uw,uw61028516,2016-07-22T19:52:00.290Z,"15 km ENE of Amanda Park, Washington",earthquake,2.16,9.31,0.05,2.0,reviewed,uw,uw,2015-06-01 03:37:45.480000+00:00
423,2015-06-01T01:30:03.670Z,47.8503333,-123.1668333,4.599,0.42,ml,4.0,292.0,0.1761,0.42,uw,uw61028421,2016-07-22T19:51:59.370Z,"22 km W of Quilcene, Washington",earthquake,2.66,35.18,0.151,5.0,reviewed,uw,uw,2015-06-01 01:30:03.670000+00:00
424,2015-05-30T05:31:50.530Z,47.3156667,-123.4625,-0.282,1.22,ml,9.0,89.0,0.08041,0.62,uw,uw61027606,2016-07-22T19:51:57.690Z,"23 km W of Skokomish, Washington",earthquake,1.4,5.06,0.124,10.0,reviewed,uw,uw,2015-05-30 05:31:50.530000+00:00
425,2015-05-29T00:55:18.760Z,48.8103333,-123.196,55.44,1.84,md,20.0,104.0,0.2319,0.1,uw,uw61026116,2016-07-22T19:51:54.270Z,"21 km SSW of Point Roberts, Washington",earthquake,0.48,0.56,0.15,16.0,reviewed,uw,uw,2015-05-29 00:55:18.760000+00:00
426,2015-05-27T12:12:30.910Z,40.5273333,-123.7801667,22.925,2.04,md,25.0,63.0,0.1054,0.07,nc,nc72456246,2017-02-07T22:00:49.670Z,"20 km NE of Redcrest, California",earthquake,0.27,0.37,0.212,21.0,reviewed,nc,nc,2015-05-27 12:12:30.910000+00:00
427,2015-05-26T22:09:47.300Z,48.1515,-123.4476667,34.14,0.95,ml,12.0,97.0,0.1013,0.21,uw,uw61023471,2016-07-22T19:51:48.400Z,"3 km NNW of Port Angeles, Washington",earthquake,0.66,0.81,0.168,9.0,reviewed,uw,uw,2015-05-26 22:09:47.300000+00:00
428,2015-05-26T20:39:41.080Z,41.3766667,-123.3941667,39.2,2.86,md,42.0,45.0,0.1072,0.17,nc,nc72455916,2022-07-31T09:30:15.604Z,"42 km WSW of Etna, California",earthquake,0.26,0.32,0.195,43.0,reviewed,nc,nc,2015-05-26 20:39:41.080000+00:00
429,2015-05-26T20:07:21.380Z,42.1456667,-124.4035,13.313,1.61,ml,7.0,276.0,0.1478,0.06,uw,uw61023351,2016-07-22T19:51:48.160Z,"14 km NW of Brookings, Oregon",earthquake,1.1,0.79,0.084,4.0,reviewed,uw,uw,2015-05-26 20:07:21.380000+00:00
430,2015-05-26T14:51:49.430Z,48.1423333,-124.5393333,1.948,1.21,ml,7.0,154.0,0.09597,0.49,uw,uw61023106,2016-07-22T19:51:47.700Z,"22 km SW of Sekiu, Washington",earthquake,1.07,1.58,0.243,4.0,reviewed,uw,uw,2015-05-26 14:51:49.430000+00:00
431,2015-05-26T10:17:35.820Z,40.6508333,-124.712,19.72,4.34,mw,85.0,215.0,0.2919,0.21,nc,nc72455721,2020-05-02T03:34:45.260Z,"38 km WNW of Ferndale, California",earthquake,0.66,0.59,,4.0,reviewed,nc,nc,2015-05-26 10:17:35.820000+00:00
432,2015-05-25T08:55:36.300Z,40.2806667,-124.3448333,21.52,2.08,md,21.0,226.0,0.06216,0.13,nc,nc72455226,2017-02-07T21:39:57.490Z,"30 km SW of Scotia, California",earthquake,0.68,0.3,0.234,24.0,reviewed,nc,nc,2015-05-25 08:55:36.300000+00:00
433,2015-05-25T05:46:14.890Z,40.4905,-124.0111667,20.468,1.93,md,19.0,91.0,0.05586,0.09,nc,nc72455136,2017-02-07T21:38:55.712Z,"7 km E of Scotia, California",earthquake,0.36,0.29,0.144,18.0,reviewed,nc,nc,2015-05-25 05:46:14.890000+00:00
434,2015-05-25T00:20:12.470Z,40.2521667,-124.185,10.23,1.8,md,18.0,102.0,0.01081,0.1,nc,nc72454956,2017-02-07T21:35:05.741Z,"23 km WSW of Weott, California",earthquake,0.31,0.43,0.066,12.0,reviewed,nc,nc,2015-05-25 00:20:12.470000+00:00
435,2015-05-23T13:08:30.170Z,40.2901667,-124.5073333,19.581,2.71,ml,31.0,242.0,0.173,0.13,nc,nc72454136,2022-07-31T08:47:22.945Z,"37 km SSW of Ferndale, California",earthquake,0.78,0.23,0.268,16.0,reviewed,nc,nc,2015-05-23 13:08:30.170000+00:00
436,2015-05-22T16:10:18.310Z,47.9078333,-124.736,-0.287,1.77,ml,8.0,255.0,0.1209,0.29,uw,uw61021216,2016-07-22T19:51:39.280Z,"26 km W of Forks, Washington",earthquake,1.24,1.61,0.191,5.0,reviewed,uw,uw,2015-05-22 16:10:18.310000+00:00
437,2015-05-22T13:00:17.890Z,40.671,-123.7123333,23.522,1.71,md,19.0,70.0,0.2018,0.08,nc,nc72453506,2017-02-07T21:12:56.181Z,"22 km WNW of Hyampom, California",earthquake,0.33,0.99,0.148,15.0,reviewed,nc,nc,2015-05-22 13:00:17.890000+00:00
438,2015-05-22T07:40:46.120Z,43.4784,-127.1432,10.0,4.1,mb,,177.0,2.142,0.78,us,us10002bbm,2015-07-29T01:35:32.040Z,"225 km W of Bandon, Oregon",earthquake,8.3,1.9,0.078,45.0,reviewed,us,us,2015-05-22 07:40:46.120000+00:00
439,2015-05-22T07:13:58.310Z,48.4668333,-123.2206667,41.431,1.97,ml,18.0,89.0,0.08705,0.14,uw,uw61020971,2016-07-22T19:51:38.740Z,"6 km ENE of Oak Bay, Canada",earthquake,0.46,0.6,0.186,10.0,reviewed,uw,uw,2015-05-22 07:13:58.310000+00:00
440,2015-05-21T22:08:49.530Z,49.1995,-124.7445,1.838,0.2,md,6.0,223.0,0.04788,0.07,uw,uw61020551,2016-07-22T19:51:37.970Z,"6 km SE of Port Alberni, Canada",earthquake,0.91,0.81,,1.0,reviewed,uw,uw,2015-05-21 22:08:49.530000+00:00
441,2015-05-21T14:28:33.700Z,40.4771667,-124.147,6.862,1.92,md,21.0,97.0,0.06306,0.15,nc,nc72452941,2017-02-07T21:01:54.410Z,"3 km W of Scotia, California",earthquake,0.44,0.44,0.157,19.0,reviewed,nc,nc,2015-05-21 14:28:33.700000+00:00
